country,series,year,value,decade,change,annual_change,pct_change,rolling_5y,rolling_std_5y
CHL,Broad money (% of GDP),2010,67.19858831,2010,-4.687014179999991,-4.687014179999991,-6.52010140786119,74.25155314,5.0105247501992105
CHL,Broad money (% of GDP),2011,75.27888297,2010,8.080294659999993,8.080294659999993,12.024500608143796,74.371821218,5.030483341914638
CHL,Broad money (% of GDP),2012,77.62592392,2010,2.3470409500000073,2.3470409500000073,3.117794602419033,73.848686472,4.358600974919056
CHL,Broad money (% of GDP),2013,82.10723828,2010,4.481314359999999,4.481314359999999,5.772961059527448,74.819247194,5.654295412251984
CHL,Broad money (% of GDP),2014,82.86319815,2010,0.7559598699999981,0.7559598699999981,0.9206982061947366,77.014766326,6.32221442364918
CHL,Broad money (% of GDP),2015,84.36149718,2010,1.4982990299999983,1.4982990299999983,1.808159790414754,80.4473481,3.8270614084999814
CHL,Broad money (% of GDP),2016,83.17859953,2010,-1.182897650000001,-1.182897650000001,-1.4021771655807425,82.027291412,2.5909069032822605
CHL,Broad money (% of GDP),2017,78.71995953,2010,-4.458640000000003,-4.458640000000003,-5.360321074403163,82.246098534,2.131796186363299
CHL,Broad money (% of GDP),2018,77.62836625,2010,-1.091593279999998,-1.091593279999998,-1.3866791681771518,81.350324128,2.977848647308329
CHL,Broad money (% of GDP),2019,84.34607266,2010,6.717706410000005,6.717706410000005,8.653674854325576,81.64689903,3.22940661589557
CHL,Broad money (% of GDP),2020,93.45780567,2020,9.111733009999995,9.111733009999995,10.802794632453727,83.466160728,6.270888598853502
CHL,Broad money (% of GDP),2021,93.68122909,2020,0.22342342000000315,0.22342342000000315,0.23906341305393042,85.56668664,7.737894738553635
CHL,Broad money (% of GDP),2022,88.58149381,2020,-5.099735280000004,-5.099735280000004,-5.443710900825893,87.538993496,6.750212560025337
CHL,Broad money (% of GDP),2023,84.7276077,2020,-3.853886110000005,-3.853886110000005,-4.350667328173841,88.958841786,4.523963701053767
CHL,Broad money (% of GDP),2024,75.30109621,2020,-9.426511489999996,-9.426511489999996,-11.125667000273387,87.149846496,7.59537763522273
CHL,Broad money (% of GDP),2025,75.30109621,2020,0.0,0.0,0.0,83.51850460399999,8.145986134329144
CHL,Domestic credit to private sector (% of GDP),1976,75.30109621,1970,,,,,
CHL,Domestic credit to private sector (% of GDP),1977,75.30109621,1970,0.0,0.0,0.0,,
CHL,Domestic credit to private sector (% of GDP),1978,75.30109621,1970,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1979,75.30109621,1970,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1980,75.30109621,1980,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1981,75.30109621,1980,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1982,75.30109621,1980,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1983,75.30109621,1980,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1984,75.30109621,1980,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1985,75.30109621,1980,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1986,75.30109621,1980,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1987,75.30109621,1980,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1988,75.30109621,1980,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1989,75.30109621,1980,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1990,75.30109621,1990,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1991,75.30109621,1990,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1992,75.30109621,1990,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1993,75.30109621,1990,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1994,75.30109621,1990,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1995,75.30109621,1990,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1996,75.30109621,1990,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1997,75.30109621,1990,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1998,75.30109621,1990,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),1999,75.30109621,1990,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),2000,75.30109621,2000,0.0,0.0,0.0,75.30109621,0.0
CHL,Domestic credit to private sector (% of GDP),2001,73.08169596,2000,-2.2194002499999925,-2.2194002499999925,-2.947367783080501,74.85721616000001,0.9925459656560006
CHL,Domestic credit to private sector (% of GDP),2002,74.34609828,2000,1.264402320000002,1.264402320000002,1.7301217540053315,74.666216574,0.9775476657133946
CHL,Domestic credit to private sector (% of GDP),2003,75.83206214,2000,1.4859638599999982,1.4859638599999982,1.998711290004218,74.77240975999999,1.086523874882309
CHL,Domestic credit to private sector (% of GDP),2004,76.74998578,2000,0.9179236399999979,0.9179236399999979,1.210469047123297,75.062187674,1.408330383646856
CHL,Domestic credit to private sector (% of GDP),2005,77.63456541,2000,0.8845796299999904,0.8845796299999904,1.1525469627259533,75.528881514,1.8306154774171384
CHL,Domestic credit to private sector (% of GDP),2006,78.11332337,2000,0.47875796000001003,0.47875796000001003,0.6166814452706948,76.535206996,1.5026459827053933
CHL,Domestic credit to private sector (% of GDP),2007,84.07524732,2000,5.961923949999999,5.961923949999999,7.632403401606802,78.48103680400001,3.2465567416085346
CHL,Domestic credit to private sector (% of GDP),2008,100.1725681,2000,16.097320780000004,16.097320780000004,19.146325813032416,83.349137996,9.83836800265942
CHL,Domestic credit to private sector (% of GDP),2009,102.6870759,2000,2.51450779999999,2.51450779999999,2.510176036906442,88.53655602,12.073053087904418
CHL,Domestic credit to private sector (% of GDP),2010,99.47559066,2010,-3.211485240000002,-3.211485240000002,-3.127448329649052,92.90476106999999,11.050310473622432
CHL,Domestic credit to private sector (% of GDP),2011,101.8634854,2010,2.3878947400000072,2.3878947400000072,2.400483097568773,97.654793476,7.698953165065717
CHL,Domestic credit to private sector (% of GDP),2012,104.2666865,2010,2.403201100000004,2.403201100000004,2.3592370618019443,101.693081312,1.928064552696575
CHL,Domestic credit to private sector (% of GDP),2013,104.1493446,2010,-0.11734189999999955,-0.11734189999999955,-0.11254016401489597,102.48843661200002,1.963927845121855
CHL,Domestic credit to private sector (% of GDP),2014,107.2940277,2010,3.1446830999999946,3.1446830999999946,3.019397877228691,103.40982697199999,2.925640847925596
CHL,Domestic credit to private sector (% of GDP),2015,108.6831579,2010,1.3891301999999968,1.3891301999999968,1.2946948024768812,105.25134041999999,2.7208198353585007
CHL,Domestic credit to private sector (% of GDP),2016,109.6589862,2010,0.9758283000000034,0.9758283000000034,0.8978652432034329,106.81044058,2.5202805125012238
CHL,Domestic credit to private sector (% of GDP),2017,111.8597311,2010,2.2007449000000037,2.2007449000000037,2.006898819934566,108.32904950000002,2.8679714138699723
CHL,Domestic credit to private sector (% of GDP),2018,116.0982746,2010,4.238543499999992,4.238543499999992,3.789159385883756,110.7188355,3.4364436594213
CHL,Domestic credit to private sector (% of GDP),2019,123.2387298,2010,7.140455200000005,7.140455200000005,6.150354279253012,113.90777591999999,5.945761513510914
CHL,Domestic credit to private sector (% of GDP),2020,123.5325706,2020,0.2938407999999981,0.2938407999999981,0.23843218806041122,116.87765845999999,6.376663460863643
CHL,Domestic credit to private sector (% of GDP),2021,109.2588461,2020,-14.2737245,-14.2737245,-11.554624363981302,116.79763044,6.491386557048572
CHL,Domestic credit to private sector (% of GDP),2022,112.6695848,2020,3.410738699999996,3.410738699999996,3.121704852052254,116.95960118,6.3458477771491175
CHL,Domestic credit to private sector (% of GDP),2023,109.5050875,2020,-3.1644972999999936,-3.1644972999999936,-2.808652668435141,115.64096376,7.197447525751139
CHL,Domestic credit to private sector (% of GDP),2024,104.5678163,2020,-4.937271199999998,-4.937271199999998,-4.508713990114844,111.90678106,7.113032883925025
CHL,Domestic credit to private sector (% of GDP),2025,102.084209,2020,-2.4836073000000027,-2.4836073000000027,-2.375116348298456,107.61710874,4.233746674396173
CHL,"GDP per capita, PPP (constant 2021 international $)",1976,102.084209,1970,,,,,
CHL,"GDP per capita, PPP (constant 2021 international $)",1977,102.084209,1970,0.0,0.0,0.0,,
CHL,"GDP per capita, PPP (constant 2021 international $)",1978,102.084209,1970,0.0,0.0,0.0,102.084209,0.0
CHL,"GDP per capita, PPP (constant 2021 international $)",1979,102.084209,1970,0.0,0.0,0.0,102.084209,0.0
CHL,"GDP per capita, PPP (constant 2021 international $)",1980,102.084209,1980,0.0,0.0,0.0,102.084209,0.0
CHL,"GDP per capita, PPP (constant 2021 international $)",1981,102.084209,1980,0.0,0.0,0.0,102.084209,0.0
CHL,"GDP per capita, PPP (constant 2021 international $)",1982,102.084209,1980,0.0,0.0,0.0,102.084209,0.0
CHL,"GDP per capita, PPP (constant 2021 international $)",1983,102.084209,1980,0.0,0.0,0.0,102.084209,0.0
CHL,"GDP per capita, PPP (constant 2021 international $)",1984,102.084209,1980,0.0,0.0,0.0,102.084209,0.0
CHL,"GDP per capita, PPP (constant 2021 international $)",1985,102.084209,1980,0.0,0.0,0.0,102.084209,0.0
CHL,"GDP per capita, PPP (constant 2021 international $)",1986,102.084209,1980,0.0,0.0,0.0,102.084209,0.0
CHL,"GDP per capita, PPP (constant 2021 international $)",1987,102.084209,1980,0.0,0.0,0.0,102.084209,0.0
CHL,"GDP per capita, PPP (constant 2021 international $)",1988,102.084209,1980,0.0,0.0,0.0,102.084209,0.0
CHL,"GDP per capita, PPP (constant 2021 international $)",1989,102.084209,1980,0.0,0.0,0.0,102.084209,0.0
CHL,"GDP per capita, PPP (constant 2021 international $)",1990,10955.24865,1990,10853.164440999999,10853.164440999999,10631.58009188277,2272.7170972,4853.682692211901
CHL,"GDP per capita, PPP (constant 2021 international $)",1991,11610.27833,1990,655.0296799999996,655.0296799999996,5.979140236127822,4574.3559214,6128.287667904054
CHL,"GDP per capita, PPP (constant 2021 international $)",1992,12738.61632,1990,1128.33799,1128.33799,9.718440488067092,7101.662343599999,6421.471478377986
CHL,"GDP per capita, PPP (constant 2021 international $)",1993,13380.47222,1990,641.8559000000005,641.8559000000005,5.038662629254853,9757.3399458,5479.67666833459
CHL,"GDP per capita, PPP (constant 2021 international $)",1994,13849.6261,1990,469.15387999999984,469.15387999999984,3.506258017551489,12506.848323999999,1207.4028505277051
CHL,"GDP per capita, PPP (constant 2021 international $)",1995,14911.56407,1990,1061.9379700000009,1061.9379700000009,7.667629164371448,13298.111408,1232.476825750407
CHL,"GDP per capita, PPP (constant 2021 international $)",1996,15748.46536,1990,836.9012899999998,836.9012899999998,5.612431305470689,14125.748814,1204.837345441929
CHL,"GDP per capita, PPP (constant 2021 international $)",1997,16687.85559,1990,939.3902299999991,939.3902299999991,5.964963623604769,14915.596668000002,1353.4667089790792
CHL,"GDP per capita, PPP (constant 2021 international $)",1998,17161.03356,1990,473.17797000000064,473.17797000000064,2.8354629955184008,15671.708936,1337.3798530396505
CHL,"GDP per capita, PPP (constant 2021 international $)",1999,16900.1244,1990,-260.90915999999925,-260.90915999999925,-1.5203580780131065,16281.808595999999,933.039415104391
CHL,"GDP per capita, PPP (constant 2021 international $)",2000,17529.4206,2000,629.2962000000007,629.2962000000007,3.7236187444868785,16805.379901999997,669.0630182786555
CHL,"GDP per capita, PPP (constant 2021 international $)",2001,17874.53139,2000,345.1107899999988,345.1107899999988,1.9687518365552714,17230.593107999997,477.6417308323594
CHL,"GDP per capita, PPP (constant 2021 international $)",2002,18244.51968,2000,369.98829000000114,369.98829000000114,2.0699188243166633,17541.925926000004,538.8434267655789
CHL,"GDP per capita, PPP (constant 2021 international $)",2003,18907.34587,2000,662.8261899999998,662.8261899999998,3.633015292403674,17891.188388000002,753.4554144835408
CHL,"GDP per capita, PPP (constant 2021 international $)",2004,19966.70931,2000,1059.3634399999974,1059.3634399999974,5.602919877193724,18504.505370000003,963.7908115560606
CHL,"GDP per capita, PPP (constant 2021 international $)",2005,20923.47976,2000,956.77045,956.77045,4.7918284137127065,19183.317202,1256.2135754155697
CHL,"GDP per capita, PPP (constant 2021 international $)",2006,21973.73829,2000,1050.2585300000028,1050.2585300000028,5.0195213322394405,20003.158582,1502.0918990772957
CHL,"GDP per capita, PPP (constant 2021 international $)",2007,22884.29971,2000,910.5614199999982,910.5614199999982,4.1438621320723845,20931.114587999997,1575.4183539271796
CHL,"GDP per capita, PPP (constant 2021 international $)",2008,23515.34732,2000,631.0476100000014,631.0476100000014,2.7575570063183896,21852.714878,1437.328726849469
CHL,"GDP per capita, PPP (constant 2021 international $)",2009,23019.02995,2000,-496.31737000000066,-496.31737000000066,-2.110610416448655,22463.179006,1025.133779425907
CHL,"GDP per capita, PPP (constant 2021 international $)",2010,24122.47879,2010,1103.448840000001,1103.448840000001,4.793637448653665,23102.978811999998,796.7873162176699
CHL,"GDP per capita, PPP (constant 2021 international $)",2011,25372.27415,2010,1249.79536,1249.79536,5.181040351948019,23782.685984,1012.9151106264915
CHL,"GDP per capita, PPP (constant 2021 international $)",2012,26676.81102,2010,1304.53687,1304.53687,5.1415843226650715,24541.188246,1482.9212306067272
CHL,"GDP per capita, PPP (constant 2021 international $)",2013,27297.81851,2010,621.00749,621.00749,2.3278925263384043,25297.682483999997,1766.4558196459952
CHL,"GDP per capita, PPP (constant 2021 international $)",2014,27511.561,2010,213.74249000000054,213.74249000000054,0.7830020919865843,26196.188694,1427.7515817627118
CHL,"GDP per capita, PPP (constant 2021 international $)",2015,27817.95848,2010,306.39747999999963,306.39747999999963,1.1137044531933205,26935.284632000003,968.5619187612607
CHL,"GDP per capita, PPP (constant 2021 international $)",2016,27965.34735,2010,147.38886999999886,147.38886999999886,0.5298335250085495,27453.899272,506.37695296044035
CHL,"GDP per capita, PPP (constant 2021 international $)",2017,27899.59798,2010,-65.74937000000136,-65.74937000000136,-0.23511014963309984,27698.456663999998,283.465196702012
CHL,"GDP per capita, PPP (constant 2021 international $)",2018,28499.4064,2010,599.8084200000012,599.8084200000012,2.149881946076704,27938.774242000003,358.34931583730287
CHL,"GDP per capita, PPP (constant 2021 international $)",2019,28227.97905,2010,-271.4273499999981,-271.4273499999981,-0.9523965032478654,28082.057851999998,279.34487242531463
CHL,"GDP per capita, PPP (constant 2021 international $)",2020,26258.40386,2020,-1969.5751900000032,-1969.5751900000032,-6.977386466495917,27770.146928000002,877.7325208591928
CHL,"GDP per capita, PPP (constant 2021 international $)",2021,29106.63565,2020,2848.2317900000016,2848.2317900000016,10.846934205086157,27998.404587999998,1068.790041967572
CHL,"GDP per capita, PPP (constant 2021 international $)",2022,29560.45138,2020,453.81572999999844,453.81572999999844,1.5591486953594247,28330.575267999997,1269.624870443126
CHL,"GDP per capita, PPP (constant 2021 international $)",2023,29600.41886,2020,39.96748000000298,39.96748000000298,0.13520591917295377,28550.777759999997,1395.469666114864
CHL,"GDP per capita, PPP (constant 2021 international $)",2024,30267.64409,2020,667.22523,667.22523,2.254107393397886,28958.710768,1565.3056130527114
CHL,"GDP per capita, PPP (constant 2021 international $)",2025,30863.42232,2020,595.7782299999999,595.7782299999999,1.9683667094421597,29879.71446,688.4323395510428
CHL,Gross capital formation (% of GDP),1976,13.33411356,1970,,,,,
CHL,Gross capital formation (% of GDP),1977,14.97208036,1970,1.6379667999999992,1.6379667999999992,12.284032175289195,,
CHL,Gross capital formation (% of GDP),1978,18.47517691,1970,3.5030965499999986,3.5030965499999986,23.397527035447997,15.593790276666667,2.6263140534862845
CHL,Gross capital formation (% of GDP),1979,18.36829301,1970,-0.1068838999999997,-0.1068838999999997,-0.578527071868784,16.28741596,2.553980558398643
CHL,Gross capital formation (% of GDP),1980,21.69175821,1980,3.323465200000001,3.323465200000001,18.093489679147943,17.36828441,3.276201390411722
CHL,Gross capital formation (% of GDP),1981,22.98815887,1980,1.2964006599999998,1.2964006599999998,5.976466487637477,19.299093472,3.1465186528847573
CHL,Gross capital formation (% of GDP),1982,11.61039098,1980,-11.37776789,-11.37776789,-49.494037144698055,18.626755596000002,4.408379264915649
CHL,Gross capital formation (% of GDP),1983,11.99925991,1980,0.3888689299999992,0.3888689299999992,3.349318129508849,17.331572196,5.320912838627274
CHL,Gross capital formation (% of GDP),1984,19.01545941,1980,7.016199499999999,7.016199499999999,58.471935374554285,17.461005475999997,5.360162660276932
CHL,Gross capital formation (% of GDP),1985,16.84000472,1980,-2.1754546899999987,-2.1754546899999987,-11.440452965632552,16.490654778,4.814141819568336
CHL,Gross capital formation (% of GDP),1986,18.57287383,1980,1.7328691099999993,1.7328691099999993,10.290193731014586,15.607597769999998,3.568016752824052
CHL,Gross capital formation (% of GDP),1987,22.00385354,1980,3.4309797100000026,3.4309797100000026,18.473068526735382,17.686290281999998,3.6828177782013696
CHL,Gross capital formation (% of GDP),1988,23.03060462,1980,1.0267510799999968,1.0267510799999968,4.666233022018185,19.892559224,2.5560641237495023
CHL,Gross capital formation (% of GDP),1989,25.65929464,1980,2.6286900200000005,2.6286900200000005,11.413899302136521,21.22132627,3.5281609650294206
CHL,Gross capital formation (% of GDP),1990,25.72326538,1990,0.06397074000000202,0.06397074000000202,0.24930825612126117,22.997978401999998,2.961447805364037
CHL,Gross capital formation (% of GDP),1991,23.34167628,1990,-2.3815890999999993,-2.3815890999999993,-9.258502234524624,23.951738892,1.6635034424643613
CHL,Gross capital formation (% of GDP),1992,24.86355747,1990,1.5218811899999984,1.5218811899999984,6.520016693505437,24.523679678,1.2718637184818047
CHL,Gross capital formation (% of GDP),1993,27.78129126,1990,2.9177337899999998,2.9177337899999998,11.734981180872817,25.473817006,1.6077550072714324
CHL,Gross capital formation (% of GDP),1994,25.53433688,1990,-2.2469543799999983,-2.2469543799999983,-8.08801275279527,25.448825454,1.6051201253880774
CHL,Gross capital formation (% of GDP),1995,27.52926225,1990,1.9949253699999971,1.9949253699999971,7.812716576017853,25.810024828000003,1.8645520586712825
CHL,Gross capital formation (% of GDP),1996,29.88121344,1990,2.351951190000001,2.351951190000001,8.543458842599394,27.117932259999996,1.9896570322948863
CHL,Gross capital formation (% of GDP),1997,29.85926633,1990,-0.02194710999999927,-0.02194710999999927,-0.073447853930253,28.117074031999998,1.821827778044673
CHL,Gross capital formation (% of GDP),1998,28.61868509,1990,-1.240581240000001,-1.240581240000001,-4.15476129349358,28.284552798,1.821732946239118
CHL,Gross capital formation (% of GDP),1999,22.55047421,1990,-6.068210879999999,-6.068210879999999,-21.203667676962436,27.687780264000004,3.033567457660526
CHL,Gross capital formation (% of GDP),2000,23.75075659,2000,1.2002823800000009,1.2002823800000009,5.32264806860574,26.932079132000002,3.5153140871425452
CHL,Gross capital formation (% of GDP),2001,24.09121495,2000,0.3404583599999995,0.3404583599999995,1.4334632192026575,25.774079433999997,3.2441498176008583
CHL,Gross capital formation (% of GDP),2002,24.10838935,2000,0.017174399999998258,0.017174399999998258,0.0712890571755942,24.623904038,2.32213729293865
CHL,Gross capital formation (% of GDP),2003,23.39913738,2000,-0.7092519700000004,-0.7092519700000004,-2.9419301293970523,23.579994496,0.6446565912877215
CHL,Gross capital formation (% of GDP),2004,21.2432281,2000,-2.1559092799999995,-2.1559092799999995,-9.213627173464634,23.318545274,1.1959426381029021
CHL,Gross capital formation (% of GDP),2005,23.2677017,2000,2.0244736000000003,2.0244736000000003,9.52997157715405,23.221934295999997,1.1715614811564712
CHL,Gross capital formation (% of GDP),2006,22.18632046,2000,-1.081381239999999,-1.081381239999999,-4.647563622495632,22.840955398,1.1270922516377806
CHL,Gross capital formation (% of GDP),2007,22.34802283,2000,0.16170237000000043,0.16170237000000043,0.728838160845724,22.488882094,0.8800800264426334
CHL,Gross capital formation (% of GDP),2008,28.89694243,2000,6.548919599999998,6.548919599999998,29.30424606157429,23.588443104,3.05318128852257
CHL,Gross capital formation (% of GDP),2009,22.92000729,2000,-5.976935139999998,-5.976935139999998,-20.683624762303264,23.923798942,2.813899396495238
CHL,Gross capital formation (% of GDP),2010,24.77546713,2010,1.8554598399999982,1.8554598399999982,8.095371945232909,24.225352028,2.8067918985692373
CHL,Gross capital formation (% of GDP),2011,26.64629736,2010,1.8708302299999993,1.8708302299999993,7.551140086213182,25.117347408,2.703579609657394
CHL,Gross capital formation (% of GDP),2012,28.7913494,2010,2.145052040000003,2.145052040000003,8.050094206409476,26.406012721999996,2.586658625736704
CHL,Gross capital formation (% of GDP),2013,27.49695956,2010,-1.294389840000001,-1.294389840000001,-4.495759549220713,26.126016148,2.3106630634018743
CHL,Gross capital formation (% of GDP),2014,25.15809358,2010,-2.3388659800000013,-2.3388659800000013,-8.505907625519315,26.573633406,1.6593093760696784
CHL,Gross capital formation (% of GDP),2015,25.59943821,2010,0.4413446299999997,0.4413446299999997,1.7542848729637406,26.738427622,1.465699413051792
CHL,Gross capital formation (% of GDP),2016,23.70878973,2010,-1.8906484799999994,-1.8906484799999994,-7.385507699389471,26.150926096,2.002344040985832
CHL,Gross capital formation (% of GDP),2017,22.63666974,2010,-1.072119990000001,-1.072119990000001,-4.522035929330426,24.919990163999998,1.8600855357901243
CHL,Gross capital formation (% of GDP),2018,24.20307868,2010,1.5664089400000023,1.5664089400000023,6.91978527756707,24.261213988,1.1771717546164544
CHL,Gross capital formation (% of GDP),2019,24.94531502,2010,0.742236339999998,0.742236339999998,3.066702173774849,24.218658276,1.139899078404024
CHL,Gross capital formation (% of GDP),2020,21.07732858,2020,-3.8679864399999992,-3.8679864399999992,-15.505863272918486,23.314236349999998,1.505737657053189
CHL,Gross capital formation (% of GDP),2021,24.1498842,2020,3.0725556199999993,3.0725556199999993,14.57753817490659,23.402455244,1.54698946834807
CHL,Gross capital formation (% of GDP),2022,25.76704006,2020,1.6171558600000004,1.6171558600000004,6.69632966604452,24.028529308,1.7760698118720695
CHL,Gross capital formation (% of GDP),2023,23.33312782,2020,-2.433912239999998,-2.433912239999998,-9.445835588148643,23.854539136,1.7971817349017074
CHL,Gross capital formation (% of GDP),2024,23.11926696,2020,-0.21386086000000049,-0.21386086000000049,-0.9165546156083226,23.489329524000002,1.70318756991524
CHL,Gross capital formation (% of GDP),2025,24.05703861,2020,0.9377716499999984,0.9377716499999984,4.056234359084532,24.08527153,1.0406971549337258
CHL,"Inflation, GDP deflator (annual %)",1976,245.6523127,1970,,,,,
CHL,"Inflation, GDP deflator (annual %)",1977,101.3044307,1970,-144.34788200000003,-144.34788200000003,-58.761051509530525,,
CHL,"Inflation, GDP deflator (annual %)",1978,56.09346368,1970,-45.21096702,-45.21096702,-44.628815055371504,134.35006902666666,99.00580775772418
CHL,"Inflation, GDP deflator (annual %)",1979,47.44910461,1970,-8.64435907,-8.64435907,-15.410635220021419,112.6248279225,91.77532920476496
